OverallQual,GrLivArea,TotalBsmtSF,1stFlrSF,YearBuilt,YearRemodAdd,GarageCars,GarageArea,FullBath,TotRmsAbvGrd,KitchenQual,Fireplaces,LotArea,Neighborhood,ExterQual,PropertyType,DPE,HasPool,AgentID,SaleDate,SalePrice
6,55.4,143.4,1461.24,1942,2015,0,412.57,1.0,2,Gd,1,757.4,Passy,TA,Appartement,E,0,Agent_43,2021-05-28,393133.0
5,24.0,136.6,1304.96,1977,2005,1,636.55,2.0,1,Gd,0,399.7,Passy,Gd,Maison,D,0,,2018-05-03,181283.0
7,63.6,68.4,640.85,1919,1957,1,363.23,1.0,,Gd,0,451.2,Nation,Gd,DUPLEX,D,0,Agent_29,2016-12-14,381242.0
5,146.8,45.1,884.96,2022,1933,1,637.36,2.0,7,TA,1,429.6,Saint-Germain,TA,Loft,F,1,Agent_8,2018-01-18,925639.0
7,42.6,175.4,1110.0 sqft,1963,1935,0,261.14,2.0,7,Fa,0,452.0,Bastille,Gd,Appartement,,0,Agent_49,2021-01-26,406704.0
7,42.9,153.6,1090.14,1935,1981,2,635.99,3.0,1,TA,1,556.2,Châtelet,Gd,Maison,E,0,Agent_46,2018-12-06,334974.0
15,159.7,148.2,625.63,1913,1928,1,580.35,2.0,7,Gd,1,858.1,batignolles,Gd,Studio,,0,Agent_22,2018-06-05,0.0
6,17.5,36.8,,1915,2015,2,610.05,2.0,4,TA,1,659.9,Oberkampf,TA,Appartement,G,0,Agent_17,2016-08-08,106657.0
5,70.5,77.9,1396.19,1937,1922,1,,2.0,3,Gd,0,0,Opéra,TA,Appartement,E,0,Agent_38,2021-07-12,445245.0
6,299.7,136.0,903.18,1943,1925,2,-271.84,1.0,6,Ex,0,679.0,Oberkampf,Ex,Duplex,F,0,Agent_22,2018-08-08,2183681.0
6,138.5,4.8,838.27,1986,1958,0,222.35,2.0,1,TA,0,926.4,Clignancourt,Gd,Studio,,1,Agent_29,2016-03-26,1194326.0
7,122.8,57.9,910.74,1973,1903,3,236.65,2.0,8,Fa,,628.0,Bastille,Gd,Appartement,D,0,Agent_10,2018-12-27,906641.0
7,121.5,68.2,1523.91,,1960,0,-331.85,1.0,5,,0,1443.5,Marais,TA,Appartement,C,Y,Agent_4,2015-10-07,1108455.0
6,156.2,18.1,1276.88,1946,1939,0,514.41,1.0,2,Ex,0,1230.7,Invalides,Gd,Villa,F,0,,15/2/2019,1349076.0
7,161.6,,766.17,2099,1959,-1,761.0 m²,1.0,6,TA,2,264.3,Oberkampf,TA,Maison,,0,Agent_39,2020-08-13,1901454.0
6,202.2,64.9,549.46,1918,2013,0,678.7,10.0,2,TA,0,1293.1,Bastille,TA,Loft,,0,,2016-09-10,800131.0
6,171.4,66.7,787.65,1977,2021,1,200.39,1.0,3,Fa,0,850.9,Auteuil,ex,Maison,D,0,Agent_1,2020-02-13,1911160.0
4,120.3,27.4,,1952,1969,1,376.07,1.0,6,Gd,2,707.4,Oberkampf,TA,Appartement,E,1,Agent_32,2017-04-03,686612.0
5,125.4,,891.74,1989,1982,2,320.44,2.0,8,TA,1,462.9,Pantin,TA,Maison,A,0,Agent_12,Non communiqué,927363.0
6,203.1,142.6,923.11,1914,2000,0,605.39,3.0,4,Excellent,3,1379.9,Batignolles,Gd,Maison,,0,Agent_1,2022-05-15,1430114.0
4,195.5,,1385.44,1930,1958,1,360.31,,7,Fa,1,95.4,Auteuil,TA,Studio,A,0,Agent_50,2018-06-15,1094577.0
8,82.8,14.6,701.08,1911,1700,1,302.65,1.0,7,Fa,0,99.2,Pantin,Ex,Maison,C,0,,2016-11-11,699305.0
3,131.0,50.7,1360.69,1935,1992,Oui,792.82,1.0,8,N/A,3,544.0,Montmartre,TA,Villa,E,0,Agent_34,2015-02-25,562356.0
6,78.8,111.2,605.86,1993,2008,2,583.43,1.0,4,TA,1,1340.5,CLIGNANCOURT,Gd,Maison,,0,,2017-05-07,465266.0
8,177.5,90.7,1048.45,1907,1916,0,368.26,3.0,5,Fa,0,91.1,Luxembourg,Gd,Duplex,D,1,Agent_36,2015-01-11,1064155.0
,142.8,45.6,1089.78,1931,1945,1,390.28,1.0,2,TA,2,608.3,Bercy,Gd,Maison,F,0,,2016-01-15,1121927.0
4,146.8,95.1,616.52,2099,1985,1,611.72,1.0,4,Fa,1,424.5,République,Ex,Maison,E,0,,2018-01-14,1394403.0
5,160.5,53.0,822.55,1920,1963,0,383.33,1.0,1,TA,1,913.5,Bastille,Gd,Duplex,B,0,,2018-08-06,898284.0
4,115.8,10.3,821.67,1935,1945,2,324.92,1.0,6,TA,0,539.6,Batignolles,Gd,Appartement,E,1,Agent_38,2021-08-05,748213.0
4,41.1,96.0,1360.14,1960,1979,1,538.5,1.0,1,TA,1,376.7,Bastille,TA,Maison,B,0,,2019-04-01,194684.0
4,115.7,41.6,300,1918,2016,1,-446.32,1.0,4,TA,2,539.0,Pigalle,Fa,Appartement,E,0,,2020-08-03,427983.0
6/10,175.6,89.3,832.19,1973,2013,0,499.39,3.0,7,Fa,1,232.4,Invalides,Gd,Appartement,A,1,Agent_42,Non communiqué,882820.0
5,154.0,56.9,853.88,1927,1963,0,297.09,2.0,5,TA,Yes,389.7,Passy,Fa,Maison,F,Y,,2023-12-16,870010.0
4,147.0,85.3,1305.57,1965,1972,1,698.12,2.0,7,TA,,328.8,Opéra,Ex,Appartement,G,0,,2018-12-21,1103059.0
4,136.1,109.4,856.25,1999,1906,1,362.41,2.0,5,Gd,0,264.4,Luxembourg,TA,Maison,E,0,,Non communiqué,1167659.0
-1,55.2,87.9,1113.89,2018,1952,3,42.24,1.0,6,Gd,1,716.9,Vincennes,TA,Appartement,D,0,Agent_5,2017-07-04,203667.0
2,141.3 sqft,41.5,1217.96,1959,1991,0,509.47,4.0,8,Ex,0,635.6,,TA,Studio,A,0,Agent_8,2015-04-15,758901.0
6,209.7,39.5,1207.22,1972,1987,-1,385.91,1.0,6,TA,0,602.2,République,Gd,Studio,B,1,,2015-07-24,1458946.0
5,187.4,130.9,775.62,1995,1970,1,319.81,3.0,1,Gd,Yes,343.8,Auteuil,Fa,Studio,A,0,Agent_48,2023-06-18,1704793.0
5,,97.2,1350.74,1994,1901,0,406.44,2.0,1,TA,1,221.8,bastille,Gd,Maison,C,,Agent_13,2016-09-11,782487.0
7,46.4,32.1,615.32,1906,1948,3,488.27,2.0,4,Gd,1,167.9,OBERKAMPF,Gd,Appartement,,0,,2015-03-18,196671.0
6,188.3,88.7,759.16,2021,1981,1,295.02,1.0,7,Gd,0,128.1,Pantin,Ex,Loft,,1,Agent_15,2023-02-21,1517663.0
6,88.8,75.3,933.17,2014,1972,1,744.22,3.0,1,TA,0,688.2,Saint-Germain,Gd,Appartement,D,0,Agent_44,2022-11-17,863209.0
7/10,131.3,35.5,1252.64,2020,1932,1,600.18,1.0,5 pièces,Ex,0,27.7,Oberkampf,Gd,Maison,F,,Agent_48,2015-04-12,568187.0
6,127.7,96.3,1235.37,2004,1967,0,374.61,1.0,4,Excellent,1,677.9,Bastille,TA,Loft,F,0,Agent_38,2015-09-05,1022573.0
6,175.5,13.4,1405.62,2006,2008,3,157.51,2.0,7 pièces,Ex,1,1119.9,OBERKAMPF,TA,Appartement,E,0,Agent_25,2019-05-05,1243242.0
5,13.4,72.0,890.75,1935,2014,1,250.65,2.0,4,TA,,604.5,Batignolles,Ex,Appartement,E,0,Agent_5,2015-03-19,83508.0
7,153.1,85.8,1661.43,1990,1948,1,300.65,2.0,4,Ex,1,1240.8,Invalides,,Studio,E,0,,2021-10-24,1860738.0
0,166.1,147.1,1432.0,,0,2,249.23,3.0,5,TA,0,1021.7,Batignolles,Gd,Maison,F,1,Agent_23,2020-10-28,653160.0
7,141.7,152.3,935.6,1975,1951,2,607.6,1.0,3,Fa,,731.2,Bastille,TA,Maison,c,0,,2022-01-24,1323217.0
6,172.0,46.5,656.48,1980,,2,68.26,2.0,7,Gd,2,728.5,Passy,Ex,Appartement,c,0,Agent_5,21/8/2023,1309134.0
5,110.4,164.3,686.98,1966,1960,1,765.36,1.0,3,TA,1,57.1,auteuil,Gd,Maison,F,0,Agent_5,2021-10-27,368530.0
5,127.0,10.0,971.9,1965,2019,0,620.38,3.0,4,TA,0,585.3,Montmartre,TA,Duplex,C,0,Agent_18,2022-10-12,796062.0
1,89.7,122.2,1002.76,1700,1958,1,408.08,4.0,1,Gd,0,784.3,Châtelet,Gd,Appartement,B,1,Agent_3,2018-12-04,50000.0
6,64.4,170.8,346.05,1982,0,2,258.41,,4,Gd,2,,Marais,TA,Appartement,A,0,Agent_49,2017-11-08,536521.0
8,77.5,135.7,969.82,1918,1941,1,36.35,1.0,1 pièces,Gd,0,1.1,Belleville,Fa,Villa,G,0,,2023-10-11,531028.0
6,55.1,80.1,301.27,1972,2001,,532.0 m²,1.0,1,Gd,1,,Châtelet,TA,Studio,D,0,Agent_12,2019-07-02,402212.0
,140.5,61.4,851.08,1944,2015,,733.75,4.0,5,TA,,473.7,Pigalle,TA,Studio,E,0,Agent_42,2017-02-15,883671.0
5,9999,149.2,1159.04,1998,,0,452.02,1.0,5,Gd,1,627.7,République,Ex,Villa,A,0,Agent_26,2017-03-15,69342960.0
4,190.8,0,753.63,1910,1970,1,167.45,3.0,3,TA,0,482.1,Vincennes,Gd,Villa,G,0,,2016-05-28,1105505.0
6,218.0,104.4,1023.41,1972,1942,1,774.19,4.0,1,TA,3,652.2,NATION,TA,Studio,C,1,Agent_10,Q1 2019,893193.0
5,247.3,,756.51,1966,2013,,474.41,1.0,4,TA,,512.2,Bastille,TA,Appartement,b,0,,2023-03-24,1769890.0
2,59.0 m²,139.4,866.43,1952,1967,0,448.62,1.0,4,Ex,1,629.2,Vincennes,Gd,Maison,,0,,2021-10-11,564806.0
4,173.8,64.1,1011.07,1945,2000,0,593.23,1.0,7,Gd,2,321.3,Bercy,TA,Appartement,E,0,,2017-06-21,1078570.0
6,208.7,30.6,911.8,1927,2013,2,169.07,3.0,6,TA,3,88.0,Nation,Gd,Studio,,0,,2019-04-22,1231496.0
3,0,15.5,1094.17,1972,1982,1,799.59,2.0,3,Gd,1,452.0,Auteuil,TA,Maison,D,0,,2017-03-26,50000.0
5,131.3,109.0,726.79,,1906,0,291.46,,3,Fa,1,284.8,Saint-Germain,Ex,Maison,,0,Agent_28,2015-01-19,1115166.0
7,133.6,40.0,516.57,1962,1968,1,352.14,10.0,3,Fa,1,788.8,Nation,TA,Appartement,,0,Agent_29,15/12/2020,56155853.196531385
7,111.3,85.1,661.71,1926,1934,2,629.38,2.0,7,Gd,1,857.1,Auteuil,TA,Appartement,D,,Agent_13,2020-01-15,875539.0
5,63.4,105.2,991.19,1993,2002,,663.55,1.0,3,Ex,1,110.3,Clignancourt,Ex,Studio,,0,,2017-05-13,446967.0
4,135.7,137.5,1361.53,1993,1987,2,481.98,1.0,4,Gd,0,59.8,Pantin,Gd,Appartement,F,1,Agent_6,2015-09-02,1118383.0
4,124.2,72.3,684.3,1944,2013,1,341.05,1.0,,TA,3,548.1,Invalides,Gd,Studio,B,0,,2016-04-25,759262.0
4,88.9,80.6,928.08,2003,1952,2,321.55,1.0,2,TA,1,212.2,Belleville,Gd,Maison,D,0,Agent_34,2016-09-23,610538.0
3,223.1,58.1,1004.16,1993,1950,2,602.45,1.0,3,Gd,1,455.2,Châtelet,Gd,Appartement,C,1,Agent_2,2020-04-04,1408000.0
6,143.5,24.5,602.96,0,1959,0,508.74,4.0,3,Fa,1,483.8,Bastille,Ex,Loft,C,0,Agent_43,2015-05-15,50000.0
10,103.7,87.8,1323.65,1930,1936,1,477.18,1.0,8,TA,1,752.3,Auteuil,Gd,Maison,E,0,,2017-02-20,954537.0
7,188.9,88.2,,1904,1926,1,507.65,2.0,3,,1,1423.2,Pigalle,Gd,Appartement,D,0,Agent_47,2015-02-04,1408804.0
6,145.3,7.3,927.2,1968,1966,0,716.8,1.0,5,Fa,0,0,Saint-Germain,Gd,Loft,,0,Agent_15,,1073703.0
4,19.0,132.8,680.66,1943,1906,1,163.62,2.0,3,TA,1,488.3,Auteuil,Ex,Appartement,B,0,Agent_18,2019-10-05,125604.0
5,137.1,-50,999.39,1945,1953,1,390.99,1.0,5,Gd,1,,Montmartre,Fa,Maison,E,0,,2020-09-08,712269.0
8,211.8,193.8,-1045.55,1700,2013,Oui,,1.0,6,TA,1,0,Batignolles,TA,Maison,,N,,2020-09-25,50000.0
5,124.9,4.9,1080.44,1981,1907,2,399.05,4.0,1,Fa,2,578.4,Auteuil,TA,Maison,D,0,,2021-03-08,1097695.0
8,10,90.5,959.53,2004,1988,1,547.14,2.0,2,Gd,1,562.4,Saint-Germain,Gd,Appartement,D,0,Agent_9,2017-12-06,122976.0
3,82.9,51.2,695.56,2011,1934,0,661.3,3.0,5,Excellent,1,346.0,Pigalle,TA,Villa,F,0,Agent_40,2015-08-17,525983.0
4,180.4,118.2,662.06,1939,2009,2,40223.0,1.0,5,Gd,0,64.8,Nation,Fa,Appartement,E,0,Agent_7,2021-05-16,828121.0
3,98.1,19.4,1158.0 sqft,2000,1953,1,466.56,2.0,2,TA,0,1542.5,Pantin,Gd,Appartement,E,0,,2023-01-12,696589.0
4,79.1,13.5,1178.85,2008,2003,-1,292.79,2.0,8,Gd,0,702.1,République,Gd,Maison,C,N,Agent_18,2021-04-10,818486.0
4,92.9,49.3,735.86,0,1988,0,841.61,2.0,1,Gd,2,459.0,Opéra,Ex,Villa,G,0,,2022-09-24,50000.0
6,148.2,88.1,1120.72,1901,1957,1,109.81,1.0,6,TA,1,214.0,Pantin,Gd,?,,0,Agent_49,2023-07-08,904148.0
6,75.7,198.6,1097.16,2014,2013,1,262.82,1.0,5,TA,1,1384.3,Oberkampf,Fa,Studio,G,0,Agent_11,2019-12-28,681690.0
8,94.3,187.8,,1955,1974,0,611.1,,8,Gd,1,41.0,Batignolles,TA,Appartement,G,0,,2020-10-07,885164.0
7,109.8,87.3,981.72,1912,1999,,267.51,2.0,4,Gd,0,172.9,Batignolles,,Studio,C,N,,2016-08-26,721848.0
4,95.7,115.6,300,1945,1915,1,457.38,2.0,1,Gd,0,425.6,Batignolles,Gd,Appartement,0,0,Agent_26,2019-12-07,596126.0
3,80.2,162.7,1034.63,1922,,-1,424.07,1.0,6,,0,491.5,Opéra,Fa,Maison,,0,Agent_25,2019-07-11,384806.0
7,157.3,99.9,1542.03,1999,1979,0,669.22,2.0,5,TA,1,653.7,Bastille,TA,Maison,,1,Agent_15,2021-11-17,1524121.0
5,108.9,65.5,852.43,1909,1933,1,615.76,1.0,8,Gd,0,520.1,Châtelet,TA,Studio,E,0,Agent_10,2015-09-10,635914.0
8,122.3,55.3,1105.69,1947,1700,1,349.76,1.0,8,TA,,336.8,Bercy,Fa,Appartement,C,0,Agent_26,Q3 2021,1092435.0
0,205.9,30.3,930.41,1916,1905,0,517.7,2.0,8,Gd,1,201.3,Marais,Ex,Appartement,Non renseigné,0,Agent_1,2016-02-13,571576.0
4,143.6,39.7,1015.98,1939,,0,27.88,1.0,2,Gd,2,462.3,LUXEMBOURG,TA,Maison,D,0,Agent_28,2019-08-08,680754.0
7,121.9,134.0,300,1902,,1,696.48,1.0,4,TA,1,883.9,INVALIDES,ta,Loft,D,0,Agent_3,2017-05-02,545071.0
7,84.2,119.6,753.05,1954,1967,1,642.27,2.0,6,Po,2,593.8,Montmartre,Gd,Appartement,B,0,Agent_18,2018-08-09,556463.0
6,113.9,120.3,1323.6,1929,1933,1,,2.0,,Fa,0,816.8,Batignolles,Gd,Duplex,,0,,2016-06-13,869908.0
2,209.7,44.6,1714.27,1921,1903,1,3.94,1.0,6,Gd,0,871.2,Nation,Gd,Studio,E,0,Agent_23,2018-01-25,591705.0
5,55.8,,618.07,1929,1916,2,183.1,2.0,3,TA,1,42.6,Bastille,Fa,Appartement,F,0,,2019-03-28,315463.0
7,89.0,149.3,963.66,1978,1973,0,,3.0,2,TA,2,516.7,Vincennes,gd,Appartement,D,0,,2016-07-03,1229832.0
3,188.5,113.1,747.4,1910,1993,1,412.86,1.0,5,TA,2,596.8,Nation,Ex,Appartement,,0,,2022-05-03,553443.0
4,174.6,163.0,1136.44,1986,1996,0,,4.0,1,Gd,0,113.5,Inv??,None,Duplex,,1,Agent_9,Q3 2021,1005159.0
10,199.9,71.2,717.06,2010,1999,0,333.53,1.0,3,Po,0,706.4,Belleville,,Maison,G,0,,2022-05-27,2658999.0
6,81.2,27.4,944.61,1905,,1,427.47,1.0,3,TA,0,1378.8,Belleville,Gd,Appartement,,0,,2017-03-01,524235.0
7,138.7,72.1,740.08,2004,2006,1,168.32,2.0,7,Fa,1,1388.8,Pigalle,TA,Duplex,A,0,,2015-04-20,1164790.0
7,81.6,27.7,1351.21,,2018,1,492.37,1.0,7,Gd,1,1267.7,Invalides,Gd,Loft,H,0,,2019-09-19,803668.0
4,193.3,88.5,932.26,1943,2013,1,238.24,2.0,3,Gd,2,251.2,Belleville,Ex,?,,0,Agent_18,2015-06-15,1161100.0
3,139.9,28.3,1192.25,1936,1908,0,404.53,1.0,5,Gd,0,949.3,Batignolles,TA,Appartement,f,0,Agent_46,2015-04-13,747667.0
6,,115.8,1483.32,2002,1924,1,678.12,1.0,3,Ex,2,795.8,Belleville,TA,Maison,,0,,2015-04-11,1112469.0
7,115.1,,927.0,2002,1911,1,448.84,1.0,7,Ex,0,516.8,Batignolles,Ex,Maison,C,0,,2022-11-18,1278080.0
7,54.3,154.7,819.03,1933,1994,0,498.0,3.0,4,Po,2,161.0,Belleville,Gd,Duplex,,1,Agent_15,Non communiqué,415664.0
6,162.6,6.9,568.57,1970,1905,1,604.23,1.0,3,TA,2,78.1,Opéra,TA,Appartement,,0,,Non communiqué,1312598.0
6,87.8,123.6,1201.93,1933,2004,2,463.41,3.0,,Fa,1,565.0,Pantin,Ex,Appartement,B,,,2017-10-05,820653.0
5,31.2,13.6,,0,1983,1,396.13,1.0,3,Good,1,544.6,Bercy,Gd,Appartement,F,0,Agent_7,2021-09-11,50000.0
8,108.0,48.4,931.16,0,2006,Oui,,3.0,5,TA,2,730.9,Nation,Fa,Appartement,D,0,Agent_23,2021-05-27,50000.0
2,122.0,35.1,1453.91,1908,1986,1,588.45,1.0,1,Gd,0,303.2,Châtelet,Fa,Maison,C,,Agent_12,2019-05-17,333185.0
5,-10,74.8,578.37,1997,1904,1,560.81,2.0,6,Fa,0,405.2,Bercy,Ex,Studio,F,0,Agent_16,22/11/2019,50000.0
3,162.1,75.3,837.52,2015,1984,1,628.88,2.0,7,Excellent,0,641.6,Marais,Gd,Appartement,C,0,Agent_12,2015-05-13,773489.0
3,140.0,77.8,301.77,2015,1977,0,315.11,2.0,1,Fa,1,190.5,Bercy,Ex,Studio,,0,Agent_32,2018-05-25,1083239.0
4,0,16.6,1253.79,1973,1937,0,637.69,3.0,7,Gd,2,158.5,République,Gd,APPARTEMENT,,0,,2017-02-25,50000.0
6,31.6,,,1982,1943,1,,1.0,1,Po,0,99.0,Invalides,Gd,Duplex,,0,,2022-03-15,249585.0
,194.6,56.0,300,1903,1929,2,-512.1,1.0,3,Gd,0,718.0,Pantin,TA,Maison,,0,Agent_46,2017-01-03,1338318.0
7,66.0 m²,30.7,919.13,1932,1937,0,843.04,1.0,6,TA,0,396.3,Nation,Ex,Villa,D,0,Agent_44,2021-01-08,665725.0
7,84.2,119.6,753.05,1954,1967,1,642.27,2.0,6,Po,2,593.8,Montmartre,Gd,Appartement,B,0,,2018-08-09,556463.0
4,90.7,94.0,469.66,1925,,2,37557.0,2.0,3,Ex,1,786.8,Pantin,TA,Loft,A,0,Agent_38,Non communiqué,584572.0
6,178.5,51.9,1160.04,2013,1901,1,322.17,1.0,8,TA,0,1181.9,Bastille,Gd,Maison,H,0,Agent_44,2021-12-26,1543686.0
6,110.9,111.7,1186.06,1976,1964,2,460.13,4.0,2,Good,1,1202.2,Batignolles,Gd,Appartement,B,0,,2020-02-26,985719.0
5,145.6,123.8,982.94,1999,,1,163.16,2.0,3,Po,1,897.3,Opéra,TA,,D,0,,2023-04-16,568694.0
,288.5,149.1,1228.86,1912,2007,1,173.15,2.0,1,Fa,0,616.2,République,TA,Studio,C,0,,2019-05-23,1434662.0
5,85.2,95.7,598.4,1961,2019,0,741.07,2.0,3,Ex,3,1071.9,Passy,Gd,Appartement,D,0,Agent_8,2015-05-25,661693.0
4,169.1,133.2,949.0,1906,2010,2,600.58,2.0,4,TA,1,534.3,Opéra,TA,Appartement,,0,Agent_36,2023-10-06,887088.0
6,87.7,67.2,-1442.12,1910,2012,1,610.38,1.0,3,TA,0,601.9,Batignolles,TA,house,0,0,,2020-09-17,575766.0
5,274.1,40.6,1388.83,1961,1953,0,700.34,1.0,5,Fa,Yes,730.6,Vincennes,,Maison,E,,,2017-02-18,2633410.0
7,146.1,37.2,1416.6,1926,2018,0,708.52,2.0,5,TA,1,921.2,Saint-Germain,Ex,Villa,C,0,,2021-10-12,1389919.0
5,77.2,102.8,998.22,1996,1965,1,252.06,3.0,3,Gd,2,511.0,Marais,,,C,0,Agent_29,2018-06-15,597902.0
6,135.7,86.4,1320.74,1972,2013,0,420.16,1.0,8,TA,0,316.3,Bercy,Fa,Appartement,E,0,,2017-07-18,
7,130.6,70.9,1086.79,1904,1924,1,442.24,1.0,3,Ex,2,1630.7,Montmartre,Gd,Studio,,0,Agent_13,2018-02-23,480926.0
4,140.1,128.6,1161.29,1922,1990,0,599.36,1.0,6,,0,271.0,Pigalle,Gd,Studio,,0,Agent_14,2023-04-18,688626.0
5,,207.2,1004.62,1700,,2,809.47,4.0,7,TA,1,,Invalides,None,Duplex,C,0,,2016-02-24,50000.0
6,159.6,44.7,1170.68,1985,1911,Oui,412.0,1.0,4,TA,2,615.6,Belleville,Gd,Appartement,G,0,Agent_50,2018-03-21,1113432.0
0,166.3,67.9,463.0 sqft,2021,1901,1,225.12,1.0,4,TA,0,825.8,Belleville,Gd,Maison,E,0,Agent_32,2016-09-21,669414.0
6,148.2,114.2,696.15,1964,1990,0,644.59,1.0,2,N/A,1,665.9,batignolles,TA,Appartement,,0,,2023-03-07,823109.0
4,88.0,84.6,915.23,2003,1914,0,324.81,1.0,5,Gd,1,288.1,Luxembourg,Gd,Duplex,,0,,2019-09-15,863964.0
7,138.5,7.5,,1970,2021,2,322.61,1.0,5,Gd,2,710.3,Opéra,Gd,Appartement,C,,Agent_50,2021-05-02,732373.0
4,44.5,0,1039.94,1924,1951,1,253.86,2.0,7,Gd,0,603.6,Belleville,Fa,apartment,,0,Agent_46,2018-03-10,202377.0
6,154.8,45.9,1177.52,1997,2009,,674.18,2.0,6,TA,3,425.6,Clignancourt,None,Appartement,D,0,Agent_43,2019-07-28,1617015.0
4,104.6,131.9,945.45,2015,2099,0,164.03,1.0,1,TA,1,621.2,Invalides,TA,Maison,F,0,,2023-03-08,
8/10,54.4,27.9,565.19,2002,2019,1,650.91,1.0,3,Ex,0,363.1,OPÉRA,Ex,Maison,H,0,,2021-11-04,861002.0
6,162.6,14.2,457.68,2010,2011,3,514.44,1.0,5,TA,3,447.4,Vincennes,ta,Maison,,0,Agent_5,2021-02-03,1555168.0
,105.4,,1128.8,1940,1987,0,303.25,2.0,4,Fa,2,-100,Marais,Ex,Appartement,F,0,Agent_14,2018-06-17,469545.0
4,43.5,128.5,526.87,1954,1952,0,330.99,1.0,3,Ex,2,614.7,Invalides,Fa,Duplex,C,0,Agent_10,2020-10-28,361741.0
8,161.5,153.7,1387.29,1902,1995,1,491.02,1.0,5,Ex,1,912.7,Passy,TA,Appartement,D,0,Agent_50,2021-03-17,1107927.0
5,190.6,102.1,728.46,1943,1944,0,738.0 m²,1.0,2,Good,3,651.9,,TA,Studio,,0,,Q4 2023,452874.0
3,145.1,126.0,1303.85,2015,1981,1,528.16,2.0,1,Gd,2,206.6,Vincennes,,Maison,G,0,,2018-02-23,1184229.0
6,158.5,107.8,422.65,2020,2011,0,458.7,2.0,1,Excellent,2,136.3,Invalides,Gd,Maison,D,0,Agent_45,2015-12-26,1873214.0
6,96.8,200.7,594.58,1943,2006,2,666.91,2.0,6,TA,3,333.4,Rép??,Gd,apartment,D,0,Agent_12,2020-06-19,546945.0
4,41.0,72.4,1142.65,2001,2008,1,406.36,3.0,3,Gd,1,121.6,Invalides,Gd,Appartement,B,1,Agent_35,,353928.0
7,173.7,102.2,1057.83,1928,1906,0,249.76,1.0,8,Gd,1,,Pantin,Ex,Duplex,C,0,,2022-09-01,1674816.0
6,154.1,48.3,773.14,1905,2004,-1,700.87,1.0,2,Gd,0,172.0,Nation,Gd,,D,0,Agent_31,2023-11-04,616889.0
6,100.7,76.3,733.35,,2016,1,537.46,,7,TA,0,1688.1,Opéra,Fa,Appartement,E,0,Agent_21,2023-08-21,
5,105.0,134.0,1058.81,2020,1924,1,45.22,1.0,7,Ex,0,806.6,Bastille,Gd,Appartement,,1,Agent_29,2017-04-05,856464.0
8,75.5,90.5,1075.44,1972,1915,2,235.39,1.0,8,Ex,0,860.4,Montmartre,Gd,Maison,,0,Agent_31,2023-11-14,650610.0
,10,90.4,1180.8,1954,1906,2,250.67,,7,Gd,1,111.8,Nation,TA,Maison,A,0,,2020-08-25,57147.0
3,142.2,131.1,1199.24,1904,1966,3,157.46,1.0,5,Gd,,423.4,Inconnu,TA,Maison,A,1,Agent_36,2015-01-22,576538.0
5,80.7,35.9,568.57,0,2012,Oui,642.81,1.0,3,Gd,0,941.2,Bercy,Gd,Studio,F,0,Agent_32,2020-08-21,50000.0
7,184.0,188.2,1391.24,2019,,1,846.0 m²,1.0,2,Gd,1,368.0,Marais,Ex,,D,0,,2023-04-15,1508308.0
7,112.5,19.7,1241.93,1908,2017,2,135.9,2.0,6,Gd,1,557.2,Vincennes,Fa,Studio,,0,Agent_33,2019-07-16,1190423.0
5,98.3,92.0,526.37,1926,1961,,296.52,1.0,,TA,0,589.4,Saint-Germain,Gd,Studio,C,0,Agent_16,2018-04-06,633610.0
6,,107.4,1589.32,1966,,1,588.49,4.0,5,TA,,169.3,Montmartre,Fa,Appartement,,0,Agent_16,2015-05-21,786599.0
4,9999,133.3,1165.81,1958,1973,1,319.57,3.0,1,Excellent,2,660.0,Passy,TA,Maison,E,Non,Agent_24,2015-10-18,58749882.0
6,172.6,76.1,379.62,1936,1913,0,723.88,3.0,7,Fa,0,1256.7,Vincennes,Gd,Appartement,F,0,,2016-10-26,1153618.0
5,124.0,73.3,1356.47,1937,1942,1,498.96,3.0,3,Gd,0,9.5,Bercy,Gd,Villa,,,Agent_20,2016-09-14,537489.0
4,92.9,73.4,1006.27,2003,1959,1,29.34,1.0,2,Gd,2,236.9,Bercy,Fa,Appartement,,0,Agent_24,2017-07-16,868196.0
5,122.6,57.5,787.04,1917,1910,0,838.45,1.0,6,Po,1,195.6,Invalides,Gd,Studio,,0,,2023-09-13,810966.0
6,-10,90.9,441.34,1917,2007,0,,2.0,4,Fa,2,7.3,Opéra,Gd,Appartement,G,0,,2015-05-26,50000.0
5,79.1,127.3,903.0,1903,1909,1,312.49,1.0,7,Ex,0,1134.1,Nation,,Maison,,0,Agent_16,2017-11-20,420568.0
4,86.4,71.5,1103.08,2011,1997,3,568.91,1.0,7,Ex,0,1096.5,Montmartre,Fa,Maison,G,1,,2018-11-05,573252.0
6,141.1,67.7,,2010,1921,0,196.22,1.0,8,Good,1,,Saint-Germain,Ex,Duplex,,0,,2015-07-21,1424762.0
6,202.4,67.5,517.54,2002,1971,0,419.11,3.0,3,Gd,1,108.2,Passy,Gd,Maison,,0,Agent_27,2020-06-12,1924502.0
8,183.7,50.3,614.46,1938,1903,-1,653.77,2.0,6,TA,0,281.0,Nation,Gd,Studio,F,0,,2020-12-05,1063528.0
